2026-03-26 12:03:10,Alltoc.com,What helps with EU entry-exit delays #travel,https://alltoc.com/travel/what-helps-with-eu-entry-exit-delays
2026-03-26 12:03:00,Financial Post,Aduro Clean Technologies Joins Chemical Recycling Europe,https://financialpost.com/globe-newswire/aduro-clean-technologies-joins-chemical-recycling-europe
2026-03-26 12:02:15,Alltoc.com,Why did EU investigate Snapchat under DSA? #tech,https://alltoc.com/tech/why-did-eu-investigate-snapchat-under-dsa
2026-03-26 12:02:15,Alltoc.com,What did the EU accuse porn sites of? #tech,https://alltoc.com/tech/what-did-the-eu-accuse-porn-sites-of
2026-03-26 12:01:48,CBC News,Trump administration doing all it can to get Hungary's Orban re-elected,https://www.cbc.ca/news/world/us-hungary-election-april-13-9.7141189
2026-03-26 11:52:22,Africasacountry.com,After the subcontracting state,https://africasacountry.com/2026/03/after-the-subcontracting-state/
2026-03-26 11:52:03,seattlepi.com,EU targets Snapchat over child safety and accuses porn sites of failing to block minors,https://www.seattlepi.com/news/world/article/eu-targets-snapchat-over-child-safety-and-accuses-22136565.php
2026-03-26 11:23:24,Protothema.gr,"Christos Megalou: If Piraeus Bank proceeds with acquisitions, they will be within Greece",https://en.protothema.gr/2026/03/26/christos-megalou-if-piraeus-bank-proceeds-with-acquisitions-they-will-be-within-greece/
2026-03-26 11:21:00,InfoQ.com,Green IT: How to Reduce the Impact of AI on the Environment,https://www.infoq.com/news/2026/03/green-IT-AI-impact/
2026-03-26 11:16:58,RTE,EU probes Snapchat over suspected child protection flaws,https://www.rte.ie/news/business/2026/0326/1565331-eu-probes-snapchat/
2026-03-26 11:05:56,The Times of India,"Snapchat hit with EU probe into alleged failure to prevent child grooming, illegal goods sales",https://economictimes.indiatimes.com/tech/technology/snapchat-hit-with-eu-probe-into-alleged-failure-to-prevent-child-grooming-illegal-goods-sales/articleshow/129822628.cms
2026-03-26 11:02:59,CNA,"Snapchat hit with EU probe into alleged failure to prevent child grooming, illegal goods sales",https://www.channelnewsasia.com/business/snapchat-hit-eu-probe-alleged-failure-prevent-child-grooming-illegal-goods-sales-6018636
2026-03-26 11:00:14,Theregister.com,"Digital euro goes full sovereignty mode, US cloud giants not on guest list",https://www.theregister.com/2026/03/26/digital_euro_sovereignty/
2026-03-26 10:49:22,Insurance Journal,Britain to Intercept Russian ‘Shadow Fleet’ Ships in UK Waters,https://www.insurancejournal.com/news/international/2026/03/26/863525.htm
2026-03-26 10:48:06,The Times of India,"Thyssenkrupp, Jindal steel sale talks falter on pension, energy costs, sources say",https://economictimes.indiatimes.com/industry/indl-goods/svs/steel/thyssenkrupp-jindal-steel-sale-talks-falter-on-pension-energy-costs-sources-say/articleshow/129822064.cms
2026-03-26 10:47:24,POLITICO.eu,EU Parliament backs US trade deal — with strings attached,https://www.politico.eu/article/eu-parliament-backs-us-trade-deal-with-strings-attached/
2026-03-26 10:45:38,Breitbart News,"Nearly One Million Migrants in Mediterranean Route Hub Libya, U.N. Agency Reports",https://www.breitbart.com/europe/2026/03/26/nearly-one-million-migrants-in-mediterranean-route-hub-libya-u-n-agency-reports/
2026-03-26 10:41:44,RTE,EU parliament advances US trade deal with safeguards,https://www.rte.ie/news/world/2026/0326/1565320-eu-us-tariffs/
2026-03-26 10:33:44,Globalresearch.ca,Trump 2.0’s Plans for Global Dominance,https://www.globalresearch.ca/lavrov-trump-global-dominance/5920079
2026-03-26 10:26:42,The Irish Times,"Next Dáil could have 185 TDs, Seanad told, as McDowell seeks referendum on numbers cap",https://www.irishtimes.com/politics/oireachtas/2026/03/26/next-dail-could-have-185-tds-seanad-told-as-mcdowell-seeks-referendum-on-numbers-cap/
2026-03-26 10:10:52,The Next Web,"Uber, Pony.ai, and Rimac’s Verne announce Europe’s first commercial robotaxi service",https://thenextweb.com/news/uber-pony-ai-verne-zagreb-europe-first-commercial-robotaxi
2026-03-26 10:05:38,Pypi.org,eu-vat-rates-data 2026.3.26,https://pypi.org/project/eu-vat-rates-data/2026.3.26/
2026-03-26 09:57:00,DW (English),EU votes in favor of migrant 'return hubs',https://www.dw.com/en/eu-votes-in-favor-of-migrant-return-hubs/a-76538594
2026-03-26 09:57:00,DW (English),EU set to vote on migrant 'return hubs',https://www.dw.com/en/eu-set-to-vote-on-migrant-return-hubs/a-76538594
2026-03-26 09:35:53,Omny.fm,"US, Iran Argue Over Terms; Airline Fares Surge in Europe & Asia",https://omny.fm/shows/bloomberg-daybreak/us-iran-argue-over-terms-airline-fares-surge-in-europe-asia
2026-03-26 09:05:03,Globalresearch.ca,EU Seeks Greater Agency But Remains Embedded Within U.S.-Dominated Security Architecture,https://www.globalresearch.ca/eu-seeks-greater-agency-remains-embedded-us-dominated-security-architecture/5920099
2026-03-26 09:00:00,Europa.eu,Luis de Guindos: Navigating turbulence: challenges for Europe and the path ahead,https://www.ecb.europa.eu//press/key/date/2026/html/ecb.sp260326~cbb4721baf.en.html
2026-03-26 08:51:44,The Next Web,Arkadia Space raises €14.5M for green propulsion system,https://thenextweb.com/news/arkadia-space-14-5m-eic-hydrogen-peroxide
2026-03-26 08:45:34,CNBC,"Iran war is a 'catastrophe,' G7 ministers warn — but there's little they can do to stop it",https://www.cnbc.com/2026/03/26/g7-summit-iran-war-europe-us-marco-rubio-ukraine-strait-of-hormuz-shipping-energy.html
2026-03-26 08:23:00,DW (English),Smart sleepers could be the glow-up night trains need,https://www.dw.com/en/sleeper-trains-shrinking-activists-demand-more-routes-in-europe-berlin-private-cabins-price/a-75937028
2026-03-26 08:22:55,The Local Germany,How the 'right to repair' electronics will work in Germany,https://www.thelocal.de/20260326/how-the-right-to-repair-for-electronics-will-work-in-germany
2026-03-26 07:56:41,BusinessLine,Mercosur steps up trade talks with India and United Arab Emirates,https://www.thehindubusinessline.com/economy/mercosur-steps-up-trade-talks-with-india-and-united-arab-emirates/article70787196.ece
2026-03-26 07:54:15,The Next Web,"EU-Startups Summit returns to Malta in May with 2,500 attendees, and 80+ speakers",https://thenextweb.com/news/eu-startups-summit-2026-malta
2026-03-26 07:51:00,Sky.com,Three areas industry is warning government about due to Iran war,https://news.sky.com/story/three-areas-industry-is-warning-government-about-due-to-iran-war-13524555
2026-03-26 07:50:00,Ing.dk,Crumbling foundations: Ukraine’s infrastructure issues go beyond wartime woes,https://ing.dk/artikel/crumbling-foundations-ukraines-infrastructure-issues-go-beyond-wartime-woes
2026-03-26 07:42:51,Globalsecurity.org,EDA chief meets Belgian Minister of Defence to strengthen EU cooperation,https://www.globalsecurity.org/military/library/news/2026/03/mil-260325-eda01.htm
2026-03-26 07:42:51,Globalsecurity.org,"New military diplomacy training to upskill specialists in negotiation and languages, as part of new Defence Diplomacy Strategy",https://www.globalsecurity.org/wmd/library/news/uk/2026/uk-260324-ukmod01.htm
2026-03-26 07:42:51,Globalsecurity.org,SAFE approvals unlock defence funding for Czechia and France,https://www.globalsecurity.org/military/library/news/2026/03/mil-260325-european-commission01.htm
2026-03-26 07:42:25,Globalsecurity.org,Commission presents €115 million Programme for agile and rapid defence innovation (AGILE),https://www.globalsecurity.org/military/library/news/2026/03/mil-260325-european-commission03.htm
2026-03-26 07:42:25,Globalsecurity.org,Russia Hopes US Ground Operation on Kharg Island Will Not Take Place - MFA Spokeswoman,https://www.globalsecurity.org/wmd/library/news/iran/2026/03/iran-260325-sputnik03.htm
2026-03-26 07:42:25,Globalsecurity.org,Minister of National Defence R. Kaunas' commentary on the drones crashed in the Baltic states,https://www.globalsecurity.org/military/library/news/2026/03/mil-260325-lithuania-mnd01.htm
2026-03-26 07:42:19,Globalsecurity.org,Security and Defence: The European Union and China hold their 15th consultations,https://www.globalsecurity.org/wmd/library/news/china/2026/03/china-260325-eeas01.htm
2026-03-26 07:39:38,Financial Post,Germany Is Drafting Plan to Hit US Companies in Next Trump Clash,https://financialpost.com/pmn/business-pmn/germany-is-drafting-plan-to-hit-us-companies-in-next-trump-clash
2026-03-26 07:16:05,BusinessLine,European lawmakers push WTO to review Israel’s most-favoured-nation status,https://www.thehindubusinessline.com/economy/european-lawmakers-push-wto-to-review-israels-most-favoured-nation-status/article70787132.ece
2026-03-26 07:00:00,GlobeNewswire,2025 full year financial results,https://www.globenewswire.com/news-release/2026/03/26/3262752/0/en/2025-full-year-financial-results.html
